,antecedents,consequents,support,confidence,lift
625,Speaker Brown 662,Mouse MediumVioletRed 223,0.00012060543930531267,0.043478260869565216,21.848484848484848
1572,Conditioner DarkRed 762,Dress OldLace 292,0.00012060543930531267,0.06451612903225806,21.83410138248848
1573,Dress OldLace 292,Conditioner DarkRed 762,0.00012060543930531267,0.04081632653061224,21.834101382488477
1660,Air Fryer Black 549,Vacuum DarkSeaGreen 751,0.00012060543930531267,0.05,21.819736842105264
3897,Air Fryer Black 549,Vacuum RoyalBlue 591,0.00012060543930531267,0.05,21.819736842105264
3896,Vacuum RoyalBlue 591,Air Fryer Black 549,0.00012060543930531267,0.05263157894736842,21.81973684210526
1661,Vacuum DarkSeaGreen 751,Air Fryer Black 549,0.00012060543930531267,0.05263157894736842,21.81973684210526
2034,Sunscreen Thistle 814,Sunscreen Moccasin 939,0.00012060543930531267,0.05128205128205128,21.805391190006574
2035,Sunscreen Moccasin 939,Sunscreen Thistle 814,0.00012060543930531267,0.05128205128205128,21.805391190006574
3310,Hardcover MediumOrchid 810,Paperback DarkRed 702,0.00012060543930531267,0.06666666666666667,21.677124183006537
1865,Moisturizer Brown 791,Dumbbell LightGoldenRodYellow 107,0.00012060543930531267,0.06666666666666667,21.677124183006537
1864,Dumbbell LightGoldenRodYellow 107,Moisturizer Brown 791,0.00012060543930531267,0.0392156862745098,21.677124183006534
3311,Paperback DarkRed 702,Hardcover MediumOrchid 810,0.00012060543930531267,0.0392156862745098,21.677124183006534
2856,Shampoo PapayaWhip 529,Lipstick Gainsboro 751,0.00012060543930531267,0.07692307692307693,21.620599739243808
2857,Lipstick Gainsboro 751,Shampoo PapayaWhip 529,0.00012060543930531267,0.03389830508474576,21.620599739243808
97,Building Blocks AliceBlue 722,Action Figure Turquoise 665,0.00018090815895796902,0.0625,21.592447916666664
96,Action Figure Turquoise 665,Building Blocks AliceBlue 722,0.00018090815895796902,0.0625,21.592447916666664
1494,Lipstick DodgerBlue 631,Moisturizer Moccasin 905,0.00012060543930531267,0.06896551724137931,21.578399479505528
1495,Moisturizer Moccasin 905,Lipstick DodgerBlue 631,0.00012060543930531267,0.03773584905660377,21.578399479505528
2578,E-book Thistle 364,Paperback LemonChiffon 363,0.00012060543930531267,0.046511627906976744,21.425064599483207
3944,Water Bottle SkyBlue 390,Cycling Helmet AliceBlue 747,0.00012060543930531267,0.046511627906976744,21.425064599483207
3945,Cycling Helmet AliceBlue 747,Water Bottle SkyBlue 390,0.00012060543930531267,0.05555555555555555,21.425064599483203
2579,Paperback LemonChiffon 363,E-book Thistle 364,0.00012060543930531267,0.05555555555555555,21.425064599483203
3150,Paperback LightSeaGreen 157,Paperback LightGray 560,0.00012060543930531267,0.04,21.39741935483871
3151,Paperback LightGray 560,Paperback LightSeaGreen 157,0.00012060543930531267,0.06451612903225806,21.39741935483871
2516,Cycling Helmet LightGreen 354,Yoga Mat DarkSlateBlue 487,0.00012060543930531267,0.0425531914893617,21.38362346872985
2517,Yoga Mat DarkSlateBlue 487,Cycling Helmet LightGreen 354,0.00012060543930531267,0.06060606060606061,21.38362346872985
2948,Dress RoyalBlue 317,Socks Pink 681,0.00012060543930531267,0.05405405405405406,21.342342342342345
1581,Moisturizer Olive 583,Conditioner PeachPuff 275,0.00012060543930531267,0.05405405405405406,21.342342342342345
1580,Conditioner PeachPuff 275,Moisturizer Olive 583,0.00012060543930531267,0.047619047619047616,21.34234234234234
2949,Socks Pink 681,Dress RoyalBlue 317,0.00012060543930531267,0.047619047619047616,21.34234234234234
2393,Board Game DarkGreen 345,Action Figure BlueViolet 416,0.00012060543930531267,0.04878048780487805,21.28754813863928
2392,Action Figure BlueViolet 416,Board Game DarkGreen 345,0.00012060543930531267,0.05263157894736842,21.287548138639277
3314,E-book Thistle 463,Hardcover MediumOrchid 810,0.00012060543930531267,0.038461538461538464,21.26025641025641
3315,Hardcover MediumOrchid 810,E-book Thistle 463,0.00012060543930531267,0.06666666666666667,21.26025641025641
138,Hardcover Gold 553,Lamp MediumSeaGreen 870,0.00018090815895796902,0.07692307692307693,21.26025641025641
139,Lamp MediumSeaGreen 870,Hardcover Gold 553,0.00018090815895796902,0.05,21.26025641025641
3847,Water Bottle LightGreen 401,Dumbbell DarkTurquoise 262,0.00012060543930531267,0.05,21.26025641025641
3846,Dumbbell DarkTurquoise 262,Water Bottle LightGreen 401,0.00012060543930531267,0.05128205128205128,21.26025641025641
213,Action Figure SkyBlue 377,Puzzle PaleGreen 921,0.00018090815895796902,0.06521739130434782,21.205882352941178
212,Puzzle PaleGreen 921,Action Figure SkyBlue 377,0.00018090815895796902,0.058823529411764705,21.205882352941174
2570,T-shirt LightPink 393,Hoodie HotPink 449,0.00012060543930531267,0.08695652173913043,21.205882352941174
2571,Hoodie HotPink 449,T-shirt LightPink 393,0.00012060543930531267,0.029411764705882353,21.205882352941174
4054,Coffee Maker Cornsilk 207,Sunscreen LemonChiffon 115,0.00012060543930531267,0.037037037037037035,21.178799489144314
4055,Sunscreen LemonChiffon 115,Coffee Maker Cornsilk 207,0.00012060543930531267,0.06896551724137931,21.178799489144314
663,Action Figure DarkOliveGreen 231,Action Figure Maroon 857,0.00012060543930531267,0.044444444444444446,21.057777777777776
662,Action Figure Maroon 857,Action Figure DarkOliveGreen 231,0.00012060543930531267,0.05714285714285714,21.057777777777776
1504,Yoga Mat RoyalBlue 756,Cycling Helmet SlateBlue 881,0.00012060543930531267,0.05714285714285714,21.057777777777776
1505,Cycling Helmet SlateBlue 881,Yoga Mat RoyalBlue 756,0.00012060543930531267,0.044444444444444446,21.057777777777776
3152,Paperback LightGray 560,E-book DeepPink 346,0.00012060543930531267,0.06451612903225806,20.97786211258697
3153,E-book DeepPink 346,Paperback LightGray 560,0.00012060543930531267,0.0392156862745098,20.97786211258697
4103,Cookware LightGoldenRodYellow 308,Lamp Turquoise 600,0.00012060543930531267,0.0392156862745098,20.97786211258697
4102,Lamp Turquoise 600,Cookware LightGoldenRodYellow 308,0.00012060543930531267,0.06451612903225806,20.97786211258697
3942,Yoga Mat SlateGray 857,Cycling Helmet AliceBlue 747,0.00012060543930531267,0.045454545454545456,20.938131313131315
2414,Moisturizer LightGray 771,Lipstick Sienna 474,0.00012060543930531267,0.041666666666666664,20.93813131313131
2415,Lipstick Sienna 474,Moisturizer LightGray 771,0.00012060543930531267,0.06060606060606061,20.93813131313131
3943,Cycling Helmet AliceBlue 747,Yoga Mat SlateGray 857,0.00012060543930531267,0.05555555555555555,20.93813131313131
305,Hardcover Snow 648,Hardcover Coral 875,0.00018090815895796902,0.04285714285714286,20.902941176470588
304,Hardcover Coral 875,Hardcover Snow 648,0.00018090815895796902,0.08823529411764706,20.902941176470588
660,Sneakers Gray 121,T-shirt DarkOrchid 822,0.00012060543930531267,0.03773584905660377,20.859119496855346
661,T-shirt DarkOrchid 822,Sneakers Gray 121,0.00012060543930531267,0.06666666666666667,20.859119496855346
2092,Socks SpringGreen 453,Sunscreen Brown 211,0.00012060543930531267,0.047619047619047616,20.780701754385966
4169,Lipstick DarkSeaGreen 798,Serum Green 626,0.00012060543930531267,0.02631578947368421,20.780701754385966
2093,Sunscreen Brown 211,Socks SpringGreen 453,0.00012060543930531267,0.05263157894736842,20.780701754385966
3886,Toaster Indigo 941,Toaster Aquamarine 893,0.00012060543930531267,0.05263157894736842,20.780701754385966
4168,Serum Green 626,Lipstick DarkSeaGreen 798,0.00012060543930531267,0.09523809523809523,20.780701754385966
1140,Moisturizer DarkOliveGreen 982,E-book PaleVioletRed 459,0.00012060543930531267,0.047619047619047616,20.780701754385966
1141,E-book PaleVioletRed 459,Moisturizer DarkOliveGreen 982,0.00012060543930531267,0.05263157894736842,20.780701754385966
3887,Toaster Aquamarine 893,Toaster Indigo 941,0.00012060543930531267,0.047619047619047616,20.780701754385966
3983,Shampoo DarkCyan 753,Moisturizer Magenta 752,0.00012060543930531267,0.04878048780487805,20.741713570981865
2995,Mouse FireBrick 212,Headphones LightGray 247,0.00012060543930531267,0.04878048780487805,20.741713570981865
3982,Moisturizer Magenta 752,Shampoo DarkCyan 753,0.00012060543930531267,0.05128205128205128,20.74171357098186
2994,Headphones LightGray 247,Mouse FireBrick 212,0.00012060543930531267,0.05128205128205128,20.74171357098186
3318,Building Blocks DarkSeaGreen 909,Jacket LimeGreen 606,0.00012060543930531267,0.025,20.72875
3319,Jacket LimeGreen 606,Building Blocks DarkSeaGreen 909,0.00012060543930531267,0.1,20.72875
3936,Serum Azure 850,Paperback DarkKhaki 633,0.00012060543930531267,0.09090909090909091,20.651307596513075
3937,Paperback DarkKhaki 633,Serum Azure 850,0.00012060543930531267,0.0273972602739726,20.651307596513075
2046,Board Game Salmon 556,Doll Teal 732,0.00012060543930531267,0.043478260869565216,20.599999999999998
3526,Paperback GreenYellow 472,Board Game Navy 669,0.00012060543930531267,0.043478260869565216,20.599999999999998
2047,Doll Teal 732,Board Game Salmon 556,0.00012060543930531267,0.05714285714285714,20.599999999999998
3527,Board Game Navy 669,Paperback GreenYellow 472,0.00012060543930531267,0.05714285714285714,20.599999999999998
3391,Toaster Teal 142,Lamp Tomato 492,0.00012060543930531267,0.07692307692307693,20.574441687344915
1324,Sunscreen OrangeRed 115,Lipstick MediumSlateBlue 310,0.00012060543930531267,0.038461538461538464,20.574441687344915
3390,Lamp Tomato 492,Toaster Teal 142,0.00012060543930531267,0.03225806451612903,20.574441687344912
1325,Lipstick MediumSlateBlue 310,Sunscreen OrangeRed 115,0.00012060543930531267,0.06451612903225806,20.574441687344912
247,Building Blocks DarkSalmon 624,Building Blocks Indigo 932,0.00018090815895796902,0.05084745762711865,20.565936337329475
246,Building Blocks Indigo 932,Building Blocks DarkSalmon 624,0.00018090815895796902,0.07317073170731707,20.56593633732947
292,Puzzle LightGray 943,Building Blocks LightCoral 517,0.00018090815895796902,0.06818181818181818,20.557438016528927
293,Building Blocks LightCoral 517,Puzzle LightGray 943,0.00018090815895796902,0.05454545454545454,20.557438016528923
3421,Water Bottle Aquamarine 808,Action Figure BlueViolet 644,0.00012060543930531267,0.06060606060606061,20.510822510822514
3420,Action Figure BlueViolet 644,Water Bottle Aquamarine 808,0.00012060543930531267,0.04081632653061224,20.510822510822507
539,Building Blocks FloralWhite 871,Doll Orange 414,0.00012060543930531267,0.044444444444444446,20.472839506172843
2797,Sunscreen Tan 604,Moisturizer Thistle 259,0.00012060543930531267,0.037037037037037035,20.47283950617284
276,Paperback Pink 205,Cycling Helmet SlateBlue 881,0.00018090815895796902,0.05555555555555555,20.47283950617284
538,Doll Orange 414,Building Blocks FloralWhite 871,0.00012060543930531267,0.05555555555555555,20.47283950617284
2796,Moisturizer Thistle 259,Sunscreen Tan 604,0.00012060543930531267,0.06666666666666667,20.47283950617284
277,Cycling Helmet SlateBlue 881,Paperback Pink 205,0.00018090815895796902,0.06666666666666667,20.47283950617284
41,Building Blocks OldLace 658,Board Game Peru 998,0.00018090815895796902,0.046875,20.456003289473685
40,Board Game Peru 998,Building Blocks OldLace 658,0.00018090815895796902,0.07894736842105263,20.45600328947368
3911,E-book Purple 496,Paperback Gainsboro 494,0.00012060543930531267,0.034482758620689655,20.42241379310345
3910,Paperback Gainsboro 494,E-book Purple 496,0.00012060543930531267,0.07142857142857142,20.42241379310345
2776,Dress RoyalBlue 415,Sneakers LightBlue 786,0.00012060543930531267,0.02702702702702703,20.372235872235873
2743,Jacket Lavender 559,Dress RoyalBlue 415,0.00012060543930531267,0.09090909090909091,20.372235872235873
265,Doll PapayaWhip 437,Building Blocks PaleGreen 905,0.00018090815895796902,0.045454545454545456,20.372235872235873
264,Building Blocks PaleGreen 905,Doll PapayaWhip 437,0.00018090815895796902,0.08108108108108109,20.372235872235873
2777,Sneakers LightBlue 786,Dress RoyalBlue 415,0.00012060543930531267,0.09090909090909091,20.372235872235873
2742,Dress RoyalBlue 415,Jacket Lavender 559,0.00012060543930531267,0.02702702702702703,20.372235872235873
2980,Serum LightSeaGreen 872,Shampoo Azure 910,0.00012060543930531267,0.058823529411764705,20.322303921568626
2493,Lipstick LightGreen 797,Shampoo Azure 910,0.00012060543930531267,0.058823529411764705,20.322303921568626
2492,Shampoo Azure 910,Lipstick LightGreen 797,0.00012060543930531267,0.041666666666666664,20.322303921568626
3625,Sneakers Black 569,Dress Magenta 935,0.00012060543930531267,0.08333333333333333,20.322303921568626
3624,Dress Magenta 935,Sneakers Black 569,0.00012060543930531267,0.029411764705882353,20.322303921568626
2981,Shampoo Azure 910,Serum LightSeaGreen 872,0.00012060543930531267,0.041666666666666664,20.322303921568626
3169,Moisturizer LightYellow 515,Lipstick Aqua 795,0.00012060543930531267,0.046511627906976744,20.297429620563037
3168,Lipstick Aqua 795,Moisturizer LightYellow 515,0.00012060543930531267,0.05263157894736842,20.297429620563037
519,Coffee Maker DeepPink 388,Toaster Orange 540,0.00012060543930531267,0.05,20.223170731707317
3722,E-book Navy 584,Moisturizer LightGoldenRodYellow 575,0.00012060543930531267,0.04878048780487805,20.223170731707317
518,Toaster Orange 540,Coffee Maker DeepPink 388,0.00012060543930531267,0.04878048780487805,20.223170731707317
3723,Moisturizer LightGoldenRodYellow 575,E-book Navy 584,0.00012060543930531267,0.05,20.223170731707317
3529,Yoga Mat LightSteelBlue 240,Water Bottle Gray 101,0.00012060543930531267,0.03773584905660377,20.18624467437614
3528,Water Bottle Gray 101,Yoga Mat LightSteelBlue 240,0.00012060543930531267,0.06451612903225806,20.18624467437614
3525,Board Game Wheat 727,Board Game Navy 669,0.00012060543930531267,0.0425531914893617,20.161702127659574
3524,Board Game Navy 669,Board Game Wheat 727,0.00012060543930531267,0.05714285714285714,20.161702127659574
3583,Dumbbell Navy 337,Board Game Maroon 620,0.00012060543930531267,0.07407407407407407,20.137219186399513
3548,Vacuum DeepPink 742,Blender Pink 290,0.00012060543930531267,0.07407407407407407,20.137219186399513
3549,Blender Pink 290,Vacuum DeepPink 742,0.00012060543930531267,0.032786885245901634,20.13721918639951
3582,Board Game Maroon 620,Dumbbell Navy 337,0.00012060543930531267,0.032786885245901634,20.13721918639951
3645,Cycling Helmet LightSlateGray 158,Tennis Racket Brown 552,0.00012060543930531267,0.06666666666666667,20.10060606060606
392,Jacket Maroon 692,T-shirt Khaki 318,0.00012060543930531267,0.08,20.10060606060606
393,T-shirt Khaki 318,Jacket Maroon 692,0.00012060543930531267,0.030303030303030304,20.10060606060606
3555,Vacuum DodgerBlue 485,Toaster GoldenRod 794,0.00012060543930531267,0.06666666666666667,20.10060606060606
3313,Hardcover MediumOrchid 810,Dumbbell Pink 817,0.00012060543930531267,0.06666666666666667,20.10060606060606
4027,Tennis Racket Tan 512,Puzzle OliveDrab 561,0.00012060543930531267,0.06666666666666667,20.10060606060606
4026,Puzzle OliveDrab 561,Tennis Racket Tan 512,0.00012060543930531267,0.03636363636363636,20.100606060606058
3554,Toaster GoldenRod 794,Vacuum DodgerBlue 485,0.00012060543930531267,0.03636363636363636,20.100606060606058
3644,Tennis Racket Brown 552,Cycling Helmet LightSlateGray 158,0.00012060543930531267,0.03636363636363636,20.100606060606058
3312,Dumbbell Pink 817,Hardcover MediumOrchid 810,0.00012060543930531267,0.03636363636363636,20.100606060606058
151,Dress OliveDrab 410,Socks SpringGreen 453,0.00018090815895796902,0.05084745762711865,20.07627118644068
150,Socks SpringGreen 453,Dress OliveDrab 410,0.00018090815895796902,0.07142857142857142,20.076271186440675
3950,Dumbbell MediumOrchid 520,Yoga Mat MistyRose 478,0.00012060543930531267,0.06896551724137931,20.06412583182093
3951,Yoga Mat MistyRose 478,Dumbbell MediumOrchid 520,0.00012060543930531267,0.03508771929824561,20.06412583182093
3955,Yoga Mat Tan 453,Water Bottle SeaShell 263,0.00012060543930531267,0.043478260869565216,20.02777777777778
3954,Water Bottle SeaShell 263,Yoga Mat Tan 453,0.00012060543930531267,0.05555555555555555,20.027777777777775
3841,Sneakers LemonChiffon 468,Dress IndianRed 538,0.00012060543930531267,0.07692307692307693,19.931490384615387
3840,Dress IndianRed 538,Sneakers LemonChiffon 468,0.00012060543930531267,0.03125,19.931490384615383
3447,SSD Tan 677,Webcam SpringGreen 564,0.00012060543930531267,0.058823529411764705,19.907563025210084
3446,Webcam SpringGreen 564,SSD Tan 677,0.00012060543930531267,0.04081632653061224,19.90756302521008
2146,Moisturizer DarkKhaki 868,Sunscreen Brown 211,0.00012060543930531267,0.045454545454545456,19.836124401913878
368,Yoga Mat SlateGray 628,Shampoo LightGray 654,0.00012060543930531267,0.09090909090909091,19.836124401913878
369,Shampoo LightGray 654,Yoga Mat SlateGray 628,0.00012060543930531267,0.02631578947368421,19.836124401913874
2147,Sunscreen Brown 211,Moisturizer DarkKhaki 868,0.00012060543930531267,0.05263157894736842,19.836124401913874
597,Jeans LawnGreen 779,Sneakers GreenYellow 927,0.00012060543930531267,0.037037037037037035,19.81242532855436
1729,Lipstick Violet 770,Lamp Tomato 492,0.00012060543930531267,0.07407407407407407,19.81242532855436
1728,Lamp Tomato 492,Lipstick Violet 770,0.00012060543930531267,0.03225806451612903,19.812425328554358
596,Sneakers GreenYellow 927,Jeans LawnGreen 779,0.00012060543930531267,0.06451612903225806,19.812425328554358
2542,Sunscreen Thistle 814,Cookware DarkGoldenRod 817,0.00012060543930531267,0.05128205128205128,19.776982707215264
2543,Cookware DarkGoldenRod 817,Sunscreen Thistle 814,0.00012060543930531267,0.046511627906976744,19.776982707215264
153,Jacket SeaGreen 629,Socks SpringGreen 453,0.00018090815895796902,0.05,19.74166666666667
521,Coffee Maker DeepPink 388,SSD RosyBrown 174,0.00012060543930531267,0.05,19.74166666666667
3100,Action Figure CornflowerBlue 738,Building Blocks DarkMagenta 912,0.00012060543930531267,0.05,19.74166666666667
220,Board Game Sienna 266,Puzzle Linen 908,0.00018090815895796902,0.05,19.74166666666667
2815,Board Game LightSkyBlue 934,Building Blocks WhiteSmoke 876,0.00012060543930531267,0.05,19.74166666666667
842,Shampoo Azure 910,Lipstick Gray 652,0.00012060543930531267,0.041666666666666664,19.741666666666664
843,Lipstick Gray 652,Shampoo Azure 910,0.00012060543930531267,0.05714285714285714,19.741666666666664
520,SSD RosyBrown 174,Coffee Maker DeepPink 388,0.00012060543930531267,0.047619047619047616,19.741666666666664
2814,Building Blocks WhiteSmoke 876,Board Game LightSkyBlue 934,0.00012060543930531267,0.047619047619047616,19.741666666666664
3101,Building Blocks DarkMagenta 912,Action Figure CornflowerBlue 738,0.00012060543930531267,0.047619047619047616,19.741666666666664
152,Socks SpringGreen 453,Jacket SeaGreen 629,0.00018090815895796902,0.07142857142857142,19.741666666666664
2678,Coffee Maker DarkSeaGreen 947,Toaster MediumSlateBlue 575,0.00012060543930531267,0.041666666666666664,19.741666666666664
2679,Toaster MediumSlateBlue 575,Coffee Maker DarkSeaGreen 947,0.00012060543930531267,0.05714285714285714,19.741666666666664
221,Puzzle Linen 908,Board Game Sienna 266,0.00018090815895796902,0.07142857142857142,19.741666666666664
3000,Paperback Coral 407,Paperback NavajoWhite 305,0.00012060543930531267,0.04878048780487805,19.72992266508031
3001,Paperback NavajoWhite 305,Paperback Coral 407,0.00012060543930531267,0.04878048780487805,19.72992266508031
1510,Building Blocks Indigo 932,Building Blocks LightBlue 395,0.00012060543930531267,0.04878048780487805,19.72992266508031
1511,Building Blocks LightBlue 395,Building Blocks Indigo 932,0.00012060543930531267,0.04878048780487805,19.72992266508031
4208,Lamp Sienna 733,Cookware LightGoldenRodYellow 308,0.00012060543930531267,0.06060606060606061,19.706476530005943
4209,Cookware LightGoldenRodYellow 308,Lamp Sienna 733,0.00012060543930531267,0.0392156862745098,19.70647653000594
3928,E-book RosyBrown 133,Doll DeepPink 521,0.00012060543930531267,0.0425531914893617,19.6016548463357
3929,Doll DeepPink 521,E-book RosyBrown 133,0.00012060543930531267,0.05555555555555555,19.601654846335695
1177,Lipstick IndianRed 370,Moisturizer Moccasin 905,0.00012060543930531267,0.0625,19.555424528301884
1176,Moisturizer Moccasin 905,Lipstick IndianRed 370,0.00012060543930531267,0.03773584905660377,19.555424528301884
4075,Lipstick MintCream 522,Shampoo DarkGray 802,0.00012060543930531267,0.058823529411764705,19.509411764705884
4074,Shampoo DarkGray 802,Lipstick MintCream 522,0.00012060543930531267,0.04,19.50941176470588
2983,Sunscreen DeepSkyBlue 455,Lipstick Indigo 403,0.00012060543930531267,0.07407407407407407,19.497942386831276
2982,Lipstick Indigo 403,Sunscreen DeepSkyBlue 455,0.00012060543930531267,0.031746031746031744,19.497942386831273
217,T-shirt Indigo 418,Dress IndianRed 538,0.00018090815895796902,0.075,19.433203125
216,Dress IndianRed 538,T-shirt Indigo 418,0.00018090815895796902,0.046875,19.433203125
302,Serum Beige 538,Serum DarkSeaGreen 566,0.00018090815895796902,0.07142857142857142,19.418032786885245
303,Serum DarkSeaGreen 566,Serum Beige 538,0.00018090815895796902,0.04918032786885245,19.418032786885245
3203,Shampoo Gainsboro 567,Conditioner BlanchedAlmond 221,0.00012060543930531267,0.044444444444444446,19.395321637426903
3202,Conditioner BlanchedAlmond 221,Shampoo Gainsboro 567,0.00012060543930531267,0.05263157894736842,19.3953216374269
4195,Vacuum PapayaWhip 920,Action Figure RosyBrown 973,0.00012060543930531267,0.03389830508474576,19.383985973115138
4194,Action Figure RosyBrown 973,Vacuum PapayaWhip 920,0.00012060543930531267,0.06896551724137931,19.383985973115138
700,Building Blocks FloralWhite 415,Puzzle BurlyWood 196,0.00012060543930531267,0.05714285714285714,19.338775510204083
2676,Toaster MediumSlateBlue 575,Coffee Maker DarkOrchid 576,0.00012060543930531267,0.05714285714285714,19.338775510204083
701,Puzzle BurlyWood 196,Building Blocks FloralWhite 415,0.00012060543930531267,0.04081632653061224,19.33877551020408
2677,Coffee Maker DarkOrchid 576,Toaster MediumSlateBlue 575,0.00012060543930531267,0.04081632653061224,19.33877551020408
22,Moisturizer DarkSeaGreen 510,Shampoo MediumPurple 389,0.00018090815895796902,0.09090909090909091,19.327505827505828
2701,Board Game Brown 135,Puzzle DarkTurquoise 982,0.00012060543930531267,0.045454545454545456,19.327505827505828
2700,Puzzle DarkTurquoise 982,Board Game Brown 135,0.00012060543930531267,0.05128205128205128,19.327505827505828
796,Sunscreen LightPink 366,Moisturizer SlateBlue 366,0.00012060543930531267,0.038461538461538464,19.327505827505828
797,Moisturizer SlateBlue 366,Sunscreen LightPink 366,0.00012060543930531267,0.06060606060606061,19.327505827505828
3819,Socks Red 515,Moisturizer Wheat 743,0.00012060543930531267,0.09090909090909091,19.327505827505828
2961,Conditioner Magenta 557,Mouse Chartreuse 292,0.00012060543930531267,0.05128205128205128,19.327505827505828
3818,Moisturizer Wheat 743,Socks Red 515,0.00012060543930531267,0.02564102564102564,19.327505827505828
23,Shampoo MediumPurple 389,Moisturizer DarkSeaGreen 510,0.00018090815895796902,0.038461538461538464,19.327505827505828
2960,Mouse Chartreuse 292,Conditioner Magenta 557,0.00012060543930531267,0.045454545454545456,19.327505827505828
1726,T-shirt Indigo 418,Jeans GhostWhite 146,0.00012060543930531267,0.05,19.282558139534885
3901,Building Blocks DarkOrange 225,Puzzle Gray 243,0.00012060543930531267,0.05,19.282558139534885
3900,Puzzle Gray 243,Building Blocks DarkOrange 225,0.00012060543930531267,0.046511627906976744,19.28255813953488
1727,Jeans GhostWhite 146,T-shirt Indigo 418,0.00012060543930531267,0.046511627906976744,19.28255813953488
2365,Conditioner DodgerBlue 315,Socks SpringGreen 453,0.00012060543930531267,0.04878048780487805,19.260162601626018
3345,Jeans Wheat 471,Hardcover LavenderBlush 735,0.00012060543930531267,0.04878048780487805,19.260162601626018
2698,Dress Cyan 579,Sneakers RosyBrown 418,0.00012060543930531267,0.04878048780487805,19.260162601626018
1849,Paperback NavajoWhite 305,Dress PeachPuff 676,0.00012060543930531267,0.04878048780487805,19.260162601626018
2362,Conditioner DodgerBlue 315,Socks Pink 681,0.00012060543930531267,0.04878048780487805,19.260162601626018
1512,Building Blocks Indigo 932,Building Blocks DarkMagenta 912,0.00012060543930531267,0.04878048780487805,19.260162601626018
2699,Sneakers RosyBrown 418,Dress Cyan 579,0.00012060543930531267,0.047619047619047616,19.260162601626014
3344,Hardcover LavenderBlush 735,Jeans Wheat 471,0.00012060543930531267,0.047619047619047616,19.260162601626014
2364,Socks SpringGreen 453,Conditioner DodgerBlue 315,0.00012060543930531267,0.047619047619047616,19.260162601626014
1848,Dress PeachPuff 676,Paperback NavajoWhite 305,0.00012060543930531267,0.047619047619047616,19.260162601626014
1513,Building Blocks DarkMagenta 912,Building Blocks Indigo 932,0.00012060543930531267,0.047619047619047616,19.260162601626014
2363,Socks Pink 681,Conditioner DodgerBlue 315,0.00012060543930531267,0.047619047619047616,19.260162601626014
3957,Tennis Racket OrangeRed 780,Water Bottle SeaShell 263,0.00012060543930531267,0.041666666666666664,19.193287037037038
1429,Serum MintCream 129,Serum LightCoral 902,0.00012060543930531267,0.041666666666666664,19.193287037037038
3050,Dress IndianRed 538,T-shirt PapayaWhip 901,0.00012060543930531267,0.03125,19.193287037037035
1428,Serum LightCoral 902,Serum MintCream 129,0.00012060543930531267,0.05555555555555555,19.193287037037035
3956,Water Bottle SeaShell 263,Tennis Racket OrangeRed 780,0.00012060543930531267,0.05555555555555555,19.193287037037035
3051,T-shirt PapayaWhip 901,Dress IndianRed 538,0.00012060543930531267,0.07407407407407407,19.193287037037035
1607,Tennis Racket Azure 134,Cycling Helmet DarkSalmon 505,0.00012060543930531267,0.07142857142857142,19.10483870967742
1606,Cycling Helmet DarkSalmon 505,Tennis Racket Azure 134,0.00012060543930531267,0.03225806451612903,19.10483870967742
3727,Sunscreen MediumSpringGreen 247,Moisturizer OrangeRed 906,0.00012060543930531267,0.03333333333333333,19.060919540229886
3406,Mouse SeaGreen 388,Mouse WhiteSmoke 561,0.00012060543930531267,0.06666666666666667,19.060919540229886
2385,T-shirt Violet 305,Hoodie DarkSalmon 245,0.00012060543930531267,0.03333333333333333,19.060919540229886
2384,Hoodie DarkSalmon 245,T-shirt Violet 305,0.00012060543930531267,0.06896551724137931,19.060919540229882
3407,Mouse WhiteSmoke 561,Mouse SeaGreen 388,0.00012060543930531267,0.034482758620689655,19.060919540229882
3726,Moisturizer OrangeRed 906,Sunscreen MediumSpringGreen 247,0.00012060543930531267,0.06896551724137931,19.060919540229882
3501,Action Figure Gainsboro 419,E-book MediumAquaMarine 662,0.00012060543930531267,0.05263157894736842,18.973684210526315
2623,Yoga Mat OldLace 793,Cookware SkyBlue 471,0.00012060543930531267,0.08695652173913043,18.973684210526315
2622,Cookware SkyBlue 471,Yoga Mat OldLace 793,0.00012060543930531267,0.02631578947368421,18.973684210526315
1142,E-book PaleVioletRed 459,Hardcover Lavender 190,0.00012060543930531267,0.05263157894736842,18.973684210526315
1143,Hardcover Lavender 190,E-book PaleVioletRed 459,0.00012060543930531267,0.043478260869565216,18.973684210526315
3500,E-book MediumAquaMarine 662,Action Figure Gainsboro 419,0.00012060543930531267,0.043478260869565216,18.973684210526315
479,Sunscreen DarkSlateGray 960,Moisturizer DarkBlue 547,0.00012060543930531267,0.08333333333333333,18.93036529680365
478,Moisturizer DarkBlue 547,Sunscreen DarkSlateGray 960,0.00012060543930531267,0.0273972602739726,18.93036529680365
3707,Hardcover LightSkyBlue 992,Hardcover LavenderBlush 156,0.00012060543930531267,0.05,18.844318181818185
3706,Hardcover LavenderBlush 156,Hardcover LightSkyBlue 992,0.00012060543930531267,0.045454545454545456,18.84431818181818
1929,Dumbbell White 460,Mouse FireBrick 212,0.00012060543930531267,0.046511627906976744,18.812251843448667
1928,Mouse FireBrick 212,Dumbbell White 460,0.00012060543930531267,0.04878048780487805,18.812251843448667
3974,Toaster Lime 634,Lamp Beige 624,0.00012060543930531267,0.047619047619047616,18.8015873015873
